Equipment No,Move Date,Time,LCN/Depot,prev_status,F.E,Move Date,Time,LCN/Depot,next_status,F.E
HDMU1000096,20180518,2340,KRPUS/HNC,VF,F,20180528,1130,IDJKT/QQC,DF,F
HDMU1000096,20180528,1130,IDJKT/QQC,DF,F,20180606,2124,IDJKT/QQC,CF,F
HDMU1000096,20180606,2124,IDJKT/QQC,CF,F,20180607,19,IDJKT/BSA,TE,E
HDMU1000096,20180607,19,IDJKT/BSA,TE,E,20180704,2235,IDJKT/BSA,SF,E
HDMU1000096,20180704,2235,IDJKT/BSA,SF,E,20180707,2128,IDJKT/TSJ,LF,F
HDMU1000096,20180707,2128,IDJKT/TSJ,LF,F,20180708,1439,IDJKT/TSJ,VF,F
HDMU1000096,20180708,1439,IDJKT/TSJ,VF,F,20180711,602,SGSIN/PSA,DF,F
HDMU1000096,20180711,602,SGSIN/PSA,DF,F,20180713,1336,SGSIN/PSA,VF,F
HDMU1000096,20180713,1336,SGSIN/PSA,VF,F,20180724,2058,AEDXB/JAT,DF,F
HDMU1000096,20180724,2058,AEDXB/JAT,DF,F,20180726,1726,AEDXB/JAT,CF,F
HDMU1000096,20180726,1726,AEDXB/JAT,CF,F,20180728,1551,AEDXB/JAT,TE,E
HDMU1000096,20180728,1551,AEDXB/JAT,TE,E,20180805,1615,AEDXB/JAT,SF,E
HDMU1000096,20180805,1615,AEDXB/JAT,SF,E,20180811,1351,AEDXB/JAT,TE,E
HDMU1000096,20180811,1351,AEDXB/JAT,TE,E,20180817,1741,AEDXB/JAT,VE,E
HDMU1000096,20180817,1741,AEDXB/JAT,VE,E,20180914,2227,KRPUS/HNC,TE,E
HDMU1000096,20180914,2227,KRPUS/HNC,TE,E,20180918,1655,KRPUS/HNC,SF,E
HDMU1000096,20180918,1655,KRPUS/HNC,SF,E,20180929,729,KRPUS/HNC,LF,F
HDMU1000096,20180929,729,KRPUS/HNC,LF,F,20180929,1532,KRPUS/HNC,VF,F
HDMU1000096,20180929,1532,KRPUS/HNC,VF,F,20181007,352,CNSHK/SKU,DF,F
HDMU1000096,20181007,352,CNSHK/SKU,DF,F,20181008,1011,CNSHK/SKU,CF,F
HDMU1000096,20181008,1011,CNSHK/SKU,CF,F,20181008,1228,CNSHK/CSL,TE,E
HDMU1000096,20181008,1228,CNSHK/CSL,TE,E,20181014,1000,CNYTN/YTN,OE,E
HDMU1000096,20181014,1000,CNYTN/YTN,OE,E,20181014,1239,CNYTN/YTN,TE,E
HDMU1000096,20181014,1239,CNYTN/YTN,TE,E,20181017,505,CNYTN/YTN,VE,E
HDMU1000096,20181017,505,CNYTN/YTN,VE,E,20181115,2042,DEHAM/EUK,TD,E
HDMU1000096,20181115,2042,DEHAM/EUK,TD,E,20181206,1537,DEHAM/EUK,SF,E
HDMU1000096,20181206,1537,DEHAM/EUK,SF,E,20181207,1256,DEHAM/EUK,LF,F
HDMU1000096,20181207,1256,DEHAM/EUK,LF,F,20181220,231,DEHAM/EUK,VF,F
,,,,,,,,,,
HDMU1000100,20180104,1955,USLGB/TTI,DF,F,20180108,1100,USLGB/TTI,CF,F
HDMU1000100,20180108,1100,USLGB/TTI,CF,F,20180110,1714,USLAX/APM,TE,E
HDMU1000100,20180110,1714,USLAX/APM,TE,E,20180201,1129,USLAX/APM,VE,E
HDMU1000100,20180201,1129,USLAX/APM,VE,E,20180203,412,USOAK/SSA,TE,E
HDMU1000100,20180203,412,USOAK/SSA,TE,E,20180205,2310,USOAK/SSA,SF,E
HDMU1000100,20180205,2310,USOAK/SSA,SF,E,20180207,1540,USOAK/SSA,LF,F
HDMU1000100,20180207,1540,USOAK/SSA,LF,F,20180212,320,USOAK/SSA,VF,F
HDMU1000100,20180212,320,USOAK/SSA,VF,F,20180227,1528,TWKHH/118,DF,F
HDMU1000100,20180227,1528,TWKHH/118,DF,F,20180302,1132,TWKHH/118,CF,F
HDMU1000100,20180302,1132,TWKHH/118,CF,F,20180302,1424,TWKHH/118,TD,E
HDMU1000100,20180302,1424,TWKHH/118,TD,E,20180319,1342,TWKHH/118,TE,E
HDMU1000100,20180319,1342,TWKHH/118,TE,E,20180418,1652,TWKHH/118,SF,E
HDMU1000100,20180418,1652,TWKHH/118,SF,E,20180419,1235,TWKHH/118,LF,F
HDMU1000100,20180419,1235,TWKHH/118,LF,F,20180429,233,TWKHH/118,VF,F
HDMU1000100,20180429,233,TWKHH/118,VF,F,20180521,1649,SADMN/DCT,DF,F
HDMU1000100,20180521,1649,SADMN/DCT,DF,F,20180619,2307,SADMN/DCT,CF,F
HDMU1000100,20180619,2307,SADMN/DCT,CF,F,20180621,900,SADMN/AB1,TE,E
HDMU1000100,20180621,900,SADMN/AB1,TE,E,20180626,700,SADMN/DCT,OE,E
HDMU1000100,20180626,700,SADMN/DCT,OE,E,20180626,1425,SADMN/DCT,TE,E
HDMU1000100,20180626,1425,SADMN/DCT,TE,E,20180629,1000,SADMN/DCT,VE,E
HDMU1000100,20180629,1000,SADMN/DCT,VE,E,20180720,1844,KRPUS/HNC,TE,E
HDMU1000100,20180720,1844,KRPUS/HNC,TE,E,20180725,1904,KRPUS/HNC,SF,E
HDMU1000100,20180725,1904,KRPUS/HNC,SF,E,20180731,1111,KRPUS/HNC,LF,F
HDMU1000100,20180731,1111,KRPUS/HNC,LF,F,20180731,1624,KRPUS/HNC,VF,F
HDMU1000100,20180731,1624,KRPUS/HNC,VF,F,20180816,2143,INKAT/KIT,DF,F
HDMU1000100,20180816,2143,INKAT/KIT,DF,F,20180817,100,INKAT/KIT,CF,F
HDMU1000100,20180817,100,INKAT/KIT,CF,F,20180901,1215,INKAT/SSA,TE,E
HDMU1000100,20180901,1215,INKAT/SSA,TE,E,20180901,1710,INKAT/KIT,OE,E
HDMU1000100,20180901,1710,INKAT/KIT,OE,E,20180901,1932,INKAT/KIT,TE,E
HDMU1000100,20180901,1932,INKAT/KIT,TE,E,20180903,645,INKAT/KIT,VE,E
HDMU1000100,20180903,645,INKAT/KIT,VE,E,20180916,1928,KRPUS/HNC,TE,E
HDMU1000100,20180916,1928,KRPUS/HNC,TE,E,20180920,1856,KRPUS/HNC,SF,E
HDMU1000100,20180920,1856,KRPUS/HNC,SF,E,20180927,1401,KRPUS/HNC,LF,F
HDMU1000100,20180927,1401,KRPUS/HNC,LF,F,20180929,1500,KRPUS/HNC,VF,F
HDMU1000100,20180929,1500,KRPUS/HNC,VF,F,20181007,418,CNSHK/SKU,DF,F
HDMU1000100,20181007,418,CNSHK/SKU,DF,F,20181010,825,CNSHK/SKU,CF,F
HDMU1000100,20181010,825,CNSHK/SKU,CF,F,20181010,1312,CNSHK/CSL,TD,E
HDMU1000100,20181010,1312,CNSHK/CSL,TD,E,20181103,0,CNSHK/CSL,TE,E
HDMU1000100,20181103,0,CNSHK/CSL,TE,E,20181103,1125,CNYTN/YTN,OE,E
HDMU1000100,20181103,1125,CNYTN/YTN,OE,E,20181103,1456,CNYTN/YTN,TE,E
HDMU1000100,20181103,1456,CNYTN/YTN,TE,E,20181103,1457,CNYTN/YTN,SF,E
HDMU1000100,20181103,1457,CNYTN/YTN,SF,E,20181103,1500,CNYTN/YTN,LF,F
HDMU1000100,20181103,1500,CNYTN/YTN,LF,F,20181111,2142,CNYTN/YTN,VF,F
HDMU1000100,20181111,2142,CNYTN/YTN,VF,F,20181210,1014,NLRTM/RWG,DF,F
HDMU1000100,20181210,1014,NLRTM/RWG,DF,F,20181210,1415,NLRTM/RWG,CF,F
HDMU1000100,20181210,1415,NLRTM/RWG,CF,F,20181210,1530,NLRTM/RWG,TE,E
HDMU1000100,20181210,1530,NLRTM/RWG,TE,E,20181227,1500,NLRTM/RWG,SF,E
HDMU1000100,20181227,1500,NLRTM/RWG,SF,E,20181227,1600,NLRTM/RWG,LF,F
,,,,,,,,,,
HDMU1000115,20180518,206,CNTAO/SJY,SF,E,20180520,1225,CNTAO/QCN,LF,F
HDMU1000115,20180520,1225,CNTAO/QCN,LF,F,20180520,1957,CNTAO/QCN,VF,F
HDMU1000115,20180520,1957,CNTAO/QCN,VF,F,20180603,1356,PHMNL/KZV,DF,F
HDMU1000115,20180603,1356,PHMNL/KZV,DF,F,20180610,553,PHMNL/KZV,CF,F
HDMU1000115,20180610,553,PHMNL/KZV,CF,F,20180611,1423,PHMNL/FCS,TE,E
HDMU1000115,20180611,1423,PHMNL/FCS,TE,E,20180615,1547,PHMNL/QNA,OE,E
HDMU1000115,20180615,1547,PHMNL/QNA,OE,E,20180615,2049,PHMNL/QNA,TE,E
HDMU1000115,20180615,2049,PHMNL/QNA,TE,E,20180619,1434,PHMNL/QNA,VE,E
HDMU1000115,20180619,1434,PHMNL/QNA,VE,E,20180628,1424,CNTAO/QCN,TE,E
HDMU1000115,20180628,1424,CNTAO/QCN,TE,E,20180628,1858,CNTAO/SJY,OE,E
HDMU1000115,20180628,1858,CNTAO/SJY,OE,E,20180628,1912,CNTAO/SJY,TE,E
HDMU1000115,20180628,1912,CNTAO/SJY,TE,E,20180630,803,CNTAO/SJY,SF,E
HDMU1000115,20180630,803,CNTAO/SJY,SF,E,20180630,1030,CNTAO/SJY,TX,F
HDMU1000115,20180630,1030,CNTAO/SJY,TX,F,20180702,1533,CNTAO/QCN,OX,F
HDMU1000115,20180702,1533,CNTAO/QCN,OX,F,20180702,1600,CNTAO/QCN,LF,F
HDMU1000115,20180702,1600,CNTAO/QCN,LF,F,20180704,259,CNTAO/QCN,VF,F
HDMU1000115,20180704,259,CNTAO/QCN,VF,F,20180707,533,KRPUS/HNC,DF,F
