Equipment No,Move Date,Time,LCN/Depot,prev_status,F.E,Move Date,Time,LCN/Depot,next_status,F.E
AMFU1500046,20181216,203,USLGB/BNS,TE,E,20181216,1850,USLGB/TTI,OE,E
AMFU1500046,20181216,1850,USLGB/TTI,OE,E,20181216,1851,USLGB/TTI,TE,E
AMFU1500046,20181216,1851,USLGB/TTI,TE,E,20181228,434,USLGB/TTI,VE,E
,,,,,,,,,,
AMFU1501572,20180906,0,KRPUS/UNK,OH,E,20180906,1000,KRPUS/UNK,TE,E
AMFU1501572,20180906,1000,KRPUS/UNK,TE,E,20180906,1011,KRPUS/UNK,SF,E
AMFU1501572,20180906,1011,KRPUS/UNK,SF,E,20180907,1906,KRPUS/HNC,LF,F
AMFU1501572,20180907,1906,KRPUS/HNC,LF,F,20180908,1241,KRPUS/HNC,VF,F
AMFU1501572,20180908,1241,KRPUS/HNC,VF,F,20180922,122,USLAX/APM,DF,F
AMFU1501572,20180922,122,USLAX/APM,DF,F,20180927,1606,USLAX/APM,CF,F
AMFU1501572,20180927,1606,USLAX/APM,CF,F,20181002,1419,USLGB/TTI,TE,E
AMFU1501572,20181002,1419,USLGB/TTI,TE,E,20181011,223,USLGB/TTI,VE,E
AMFU1501572,20181011,223,USLGB/TTI,VE,E,20181029,422,KRPUS/HNC,TE,E
AMFU1501572,20181029,422,KRPUS/HNC,TE,E,20181030,1113,KRPUS/HNC,SF,E
AMFU1501572,20181030,1113,KRPUS/HNC,SF,E,20181103,1026,KRPUS/HNC,LF,F
AMFU1501572,20181103,1026,KRPUS/HNC,LF,F,20181104,1224,KRPUS/HNC,VF,F
AMFU1501572,20181104,1224,KRPUS/HNC,VF,F,20181118,123,USLAX/APM,DF,F
AMFU1501572,20181118,123,USLAX/APM,DF,F,20181128,1336,USLAX/BNS,OI,F
AMFU1501572,20181128,1336,USLAX/BNS,OI,F,20181130,200,USLAX/BNS,TI,F
AMFU1501572,20181130,200,USLAX/BNS,TI,F,20181130,657,USMEM/BNS,OI,F
AMFU1501572,20181130,657,USMEM/BNS,OI,F,20181205,2313,USMEM/BNS,TI,F
AMFU1501572,20181205,2313,USMEM/BNS,TI,F,20181206,1843,USMEM/BNS,TI,F
AMFU1501572,20181206,1843,USMEM/BNS,TI,F,20181208,1313,USMEM/BNS,CF,F
AMFU1501572,20181208,1313,USMEM/BNS,CF,F,20181218,956,USMEM/BNS,TE,E
AMFU1501572,20181218,956,USMEM/BNS,TE,E,20181227,103,USLGB/BNS,OE,E
AMFU1501572,20181227,103,USLGB/BNS,OE,E,20181231,1100,USLGB/BNS,TE,E
AMFU1501572,20181231,1100,USLGB/BNS,TE,E,20181231,1103,USLGB/BNS,TE,E
,,,,,,,,,,
AMFU1503889,20180116,1530,IRBND/BCT,DF,F,20180223,1000,IRBND/BCT,CF,F
AMFU1503889,20180223,1000,IRBND/BCT,CF,F,20180224,1210,IRBND/PTB,TE,E
AMFU1503889,20180224,1210,IRBND/PTB,TE,E,20180303,800,IRBND/BCT,OE,E
AMFU1503889,20180303,800,IRBND/BCT,OE,E,20180303,1200,IRBND/BCT,TE,E
AMFU1503889,20180303,1200,IRBND/BCT,TE,E,20180307,147,IRBND/BCT,VE,E
AMFU1503889,20180307,147,IRBND/BCT,VE,E,20180330,1751,KRPUS/HNC,TE,E
AMFU1503889,20180330,1751,KRPUS/HNC,TE,E,20180403,1442,KRPUS/HNC,SF,E
AMFU1503889,20180403,1442,KRPUS/HNC,SF,E,20180405,1047,KRPUS/HNC,LF,F
AMFU1503889,20180405,1047,KRPUS/HNC,LF,F,20180406,2248,KRPUS/HNC,VF,F
AMFU1503889,20180406,2248,KRPUS/HNC,VF,F,20180508,341,QAHMD/CT1,DF,F
AMFU1503889,20180508,341,QAHMD/CT1,DF,F,20180510,800,QAHMD/CT1,CF,F
AMFU1503889,20180510,800,QAHMD/CT1,CF,F,20180510,1400,QAHMD/CT1,TE,E
AMFU1503889,20180510,1400,QAHMD/CT1,TE,E,20180514,2200,QAHMD/CT1,VE,E
AMFU1503889,20180514,2200,QAHMD/CT1,VE,E,20180602,147,KRPUS/HNC,TE,E
AMFU1503889,20180602,147,KRPUS/HNC,TE,E,20180605,1639,KRPUS/HNC,SF,E
AMFU1503889,20180605,1639,KRPUS/HNC,SF,E,20180610,1100,KRPUS/PHC,LF,F
AMFU1503889,20180610,1100,KRPUS/PHC,LF,F,20180612,158,KRPUS/PHC,VF,F
AMFU1503889,20180612,158,KRPUS/PHC,VF,F,20180621,2000,THLCH/TLT,DF,F
AMFU1503889,20180621,2000,THLCH/TLT,DF,F,20180625,1638,THLCH/TLT,CF,F
AMFU1503889,20180625,1638,THLCH/TLT,CF,F,20180626,1308,THLCH/SCS,TE,E
AMFU1503889,20180626,1308,THLCH/SCS,TE,E,20180628,1217,THLCH/SCS,SF,E
AMFU1503889,20180628,1217,THLCH/SCS,SF,E,20180629,2231,THLCH/LCI,LF,F
AMFU1503889,20180629,2231,THLCH/LCI,LF,F,20180702,733,THLCH/LCI,VF,F
AMFU1503889,20180702,733,THLCH/LCI,VF,F,20180713,1749,KRPUS/HNC,DF,F
AMFU1503889,20180713,1749,KRPUS/HNC,DF,F,20180714,1043,KRPUS/HNC,CF,F
AMFU1503889,20180714,1043,KRPUS/HNC,CF,F,20180717,955,KRPUS/HNC,TE,E
AMFU1503889,20180717,955,KRPUS/HNC,TE,E,20180717,1023,KRPUS/HNC,TD,E
AMFU1503889,20180717,1023,KRPUS/HNC,TD,E,20180718,1345,KRPUS/HNC,TE,E
AMFU1503889,20180718,1345,KRPUS/HNC,TE,E,20180718,1632,KRPUS/HNC,SF,E
AMFU1503889,20180718,1632,KRPUS/HNC,SF,E,20180723,1734,KRPUS/HNC,LF,F
