Equipment No,Move Date,Time,LCN/Depot,prev_status,F.E,Move Date,Time,LCN/Depot,next_status,F.E
HDMU4904625,20180122,1206,CNXMN/XIG,SF,E,20180122,2004,CNXMN/XMN,LF,F
HDMU4904625,20180122,2004,CNXMN/XMN,LF,F,20180127,436,CNXMN/XMN,VF,F
HDMU4904625,20180127,436,CNXMN/XMN,VF,F,20180128,538,TWKHH/118,DF,F
HDMU4904625,20180128,538,TWKHH/118,DF,F,20180128,1428,TWKHH/078,OX,F
HDMU4904625,20180128,1428,TWKHH/078,OX,F,20180128,1442,TWKHH/078,LF,F
HDMU4904625,20180128,1442,TWKHH/078,LF,F,20180130,1439,TWKHH/078,VF,F
HDMU4904625,20180130,1439,TWKHH/078,VF,F,20180214,147,USLAX/APM,DF,F
HDMU4904625,20180214,147,USLAX/APM,DF,F,20180215,1436,USLAX/APM,CF,F
HDMU4904625,20180215,1436,USLAX/APM,CF,F,20180216,1400,USLGB/HCI,TE,E
HDMU4904625,20180216,1400,USLGB/HCI,TE,E,20180330,1600,USLGB/UNK,FH,E
,,,,,,,,,,
HDMU4904646,20180621,732,CNNGB/SK4,SF,E,20180621,1611,CNNGB/BLN,LF,F
HDMU4904646,20180621,1611,CNNGB/BLN,LF,F,20180626,1146,CNNGB/BLN,VF,F
HDMU4904646,20180626,1146,CNNGB/BLN,VF,F,20180712,1144,USLGB/TTI,DF,F
HDMU4904646,20180712,1144,USLGB/TTI,DF,F,20180713,935,USLGB/BNS,OI,F
HDMU4904646,20180713,935,USLGB/BNS,OI,F,20180713,1229,USLGB/BNS,TI,F
HDMU4904646,20180713,1229,USLGB/BNS,TI,F,20180714,539,USCHI/BNL,OI,F
HDMU4904646,20180714,539,USCHI/BNL,OI,F,20180718,1111,USCHI/BNL,TI,F
HDMU4904646,20180718,1111,USCHI/BNL,TI,F,20180718,2120,USCHI/BNL,TI,F
HDMU4904646,20180718,2120,USCHI/BNL,TI,F,20180722,1721,USCHI/BNL,CF,F
HDMU4904646,20180722,1721,USCHI/BNL,CF,F,20180726,825,USCHI/CP ,TE,E
HDMU4904646,20180726,825,USCHI/CP ,TE,E,20180730,1112,USCHI/CP ,SF,E
HDMU4904646,20180730,1112,USCHI/CP ,SF,E,20180730,1525,USCHI/CP ,TX,F
HDMU4904646,20180730,1525,USCHI/CP ,TX,F,20180808,1200,CAVAN/CP ,OX,F
HDMU4904646,20180808,1200,CAVAN/CP ,OX,F,20180812,1127,CAVAN/CP ,TX,F
HDMU4904646,20180812,1127,CAVAN/CP ,TX,F,20180813,1415,CAVAN/CPV,TX,F
HDMU4904646,20180813,1415,CAVAN/CPV,TX,F,20180813,1625,CAVAN/VNT,OX,F
HDMU4904646,20180813,1625,CAVAN/VNT,OX,F,20180813,1626,CAVAN/VNT,LF,F
HDMU4904646,20180813,1626,CAVAN/VNT,LF,F,20180821,114,CAVAN/VNT,VF,F
HDMU4904646,20180821,114,CAVAN/VNT,VF,F,20180903,1751,KRPUS/HNC,DF,F
HDMU4904646,20180903,1751,KRPUS/HNC,DF,F,20180909,1601,KRPUS/PHC,OI,F
HDMU4904646,20180909,1601,KRPUS/PHC,OI,F,20180909,1629,KRPUS/PHC,LF,F
HDMU4904646,20180909,1629,KRPUS/PHC,LF,F,20180912,1913,KRPUS/PHC,VF,F
HDMU4904646,20180912,1913,KRPUS/PHC,VF,F,20180913,2040,KRKAN/KIT,DF,F
HDMU4904646,20180913,2040,KRKAN/KIT,DF,F,20181005,1658,KRKAN/KIT,CF,F
HDMU4904646,20181005,1658,KRKAN/KIT,CF,F,20181023,1646,KRKAN/KIT,TD,E
HDMU4904646,20181023,1646,KRKAN/KIT,TD,E,20181024,1813,KRKAN/KIT,TE,E
HDMU4904646,20181024,1813,KRKAN/KIT,TE,E,20181106,1419,KRKAN/KIT,SF,E
HDMU4904646,20181106,1419,KRKAN/KIT,SF,E,20181107,1506,KRKAN/KIT,TX,F
HDMU4904646,20181107,1506,KRKAN/KIT,TX,F,20181108,1338,KRKAN/KIT,OX,F
HDMU4904646,20181108,1338,KRKAN/KIT,OX,F,20181108,1627,KRKAN/KIT,TD,E
,,,,,,,,,,
HDMU4904651,20180104,2151,VNSGN/CD3,SF,E,20180106,103,VNSGN/STR,TX,F
HDMU4904651,20180106,103,VNSGN/STR,TX,F,20180109,627,VNQOE/CIT,OX,F
HDMU4904651,20180109,627,VNQOE/CIT,OX,F,20180109,2226,VNQOE/CIT,LF,F
HDMU4904651,20180109,2226,VNQOE/CIT,LF,F,20180110,924,VNQOE/CIT,VF,F
HDMU4904651,20180110,924,VNQOE/CIT,VF,F,20180130,1902,USLAX/APM,DF,F
HDMU4904651,20180130,1902,USLAX/APM,DF,F,20180131,103,USLAX/BNS,OI,F
HDMU4904651,20180131,103,USLAX/BNS,OI,F,20180131,223,USLAX/BNS,TI,F
HDMU4904651,20180131,223,USLAX/BNS,TI,F,20180131,1140,USHSX/BNS,OI,F
HDMU4904651,20180131,1140,USHSX/BNS,OI,F,20180203,345,USHSX/BNS,TI,F
HDMU4904651,20180203,345,USHSX/BNS,TI,F,20180206,1352,USHSX/BNS,TI,F
HDMU4904651,20180206,1352,USHSX/BNS,TI,F,20180207,555,USHSX/BNS,CF,F
HDMU4904651,20180207,555,USHSX/BNS,CF,F,20180213,1342,USHSX/BNS,TE,E
HDMU4904651,20180213,1342,USHSX/BNS,TE,E,20180219,1656,USLGB/BNS,OE,E
HDMU4904651,20180219,1656,USLGB/BNS,OE,E,20180223,500,USLGB/BNS,TE,E
HDMU4904651,20180223,500,USLGB/BNS,TE,E,20180223,503,USLGB/BNS,TE,E
HDMU4904651,20180223,503,USLGB/BNS,TE,E,20180223,600,USLGB/TTI,OE,E
HDMU4904651,20180223,600,USLGB/TTI,OE,E,20180227,1800,USLGB/TTI,TE,E
HDMU4904651,20180227,1800,USLGB/TTI,TE,E,20180227,2229,USLGB/TTI,SF,E
HDMU4904651,20180227,2229,USLGB/TTI,SF,E,20180301,1137,USLGB/TTI,LF,F
HDMU4904651,20180301,1137,USLGB/TTI,LF,F,20180309,826,USLGB/TTI,VF,F
HDMU4904651,20180309,826,USLGB/TTI,VF,F,20180403,234,KRPUS/PIC,DF,F
HDMU4904651,20180403,234,KRPUS/PIC,DF,F,20180409,2328,KRPUS/PIC,VF,F
HDMU4904651,20180409,2328,KRPUS/PIC,VF,F,20180413,330,CNTXG/PCT,DF,F
HDMU4904651,20180413,330,CNTXG/PCT,DF,F,20180415,1516,CNTXG/PCT,CF,F
HDMU4904651,20180415,1516,CNTXG/PCT,CF,F,20180415,1655,CNTXG/ZIT,TE,E
HDMU4904651,20180415,1655,CNTXG/ZIT,TE,E,20180415,1656,CNTXG/ZIT,TD,E
HDMU4904651,20180415,1656,CNTXG/ZIT,TD,E,20180524,2229,CNTXG/ZIT,SF,E
HDMU4904651,20180524,2229,CNTXG/ZIT,SF,E,20180527,1017,CNTXG/EAT,LF,F
HDMU4904651,20180527,1017,CNTXG/EAT,LF,F,20180529,1930,CNTXG/EAT,VF,F
HDMU4904651,20180529,1930,CNTXG/EAT,VF,F,20180531,2128,KRPUS/HNC,DF,F
HDMU4904651,20180531,2128,KRPUS/HNC,DF,F,20180601,2133,KRPUS/PIC,OX,F
HDMU4904651,20180601,2133,KRPUS/PIC,OX,F,20180601,2154,KRPUS/PIC,LF,F
HDMU4904651,20180601,2154,KRPUS/PIC,LF,F,20180604,1439,KRPUS/PIC,VF,F
HDMU4904651,20180604,1439,KRPUS/PIC,VF,F,20180628,204,USNYC/MST,DF,F
HDMU4904651,20180628,204,USNYC/MST,DF,F,20180702,1409,USNYC/MST,CF,F
HDMU4904651,20180702,1409,USNYC/MST,CF,F,20180709,812,USNYC/IBN,TE,E
HDMU4904651,20180709,812,USNYC/IBN,TE,E,20180801,955,USNYC/IBN,OE,E
HDMU4904651,20180801,955,USNYC/IBN,OE,E,20180925,1600,USNYC/IBN,FH,E
,,,,,,,,,,
HDMU4904672,20180116,1359,VNQOE/COT,TE,E,20180120,1600,VNSGN/STR,OE,E
HDMU4904672,20180120,1600,VNSGN/STR,OE,E,20180121,849,VNSGN/STR,TE,E
HDMU4904672,20180121,849,VNSGN/STR,TE,E,20180307,2043,VNSGN/STR,SF,E
HDMU4904672,20180307,2043,VNSGN/STR,SF,E,20180309,1000,VNSGN/CLT,LF,F
HDMU4904672,20180309,1000,VNSGN/CLT,LF,F,20180310,257,VNSGN/CLT,VF,F
HDMU4904672,20180310,257,VNSGN/CLT,VF,F,20180313,211,MYTPP/PTP,DF,F
HDMU4904672,20180313,211,MYTPP/PTP,DF,F,20180316,925,MYTPP/PTP,VF,F
HDMU4904672,20180316,925,MYTPP/PTP,VF,F,20180409,249,GBFXT/GBR,DF,F
HDMU4904672,20180409,249,GBFXT/GBR,DF,F,20180412,403,GBFXT/GBR,CF,F
HDMU4904672,20180412,403,GBFXT/GBR,CF,F,20180412,1318,GBFXT/FEL,TE,E
HDMU4904672,20180412,1318,GBFXT/FEL,TE,E,20180415,2336,GBFXT/FEL,VE,E
HDMU4904672,20180415,2336,GBFXT/FEL,VE,E,20180521,1905,CNXMN/XSC,TE,E
HDMU4904672,20180521,1905,CNXMN/XSC,TE,E,20180522,1616,CNXMN/XSA,OE,E
HDMU4904672,20180522,1616,CNXMN/XSA,OE,E,20180522,1709,CNXMN/XSA,TD,E
HDMU4904672,20180522,1709,CNXMN/XSA,TD,E,20180607,0,CNXMN/XSA,TE,E
,,,,,,,,,,
HDMU4904688,20180121,1358,CNYTN/YTN,TE,E,20180330,1851,CNYTN/CSP,OE,E
HDMU4904688,20180330,1851,CNYTN/CSP,OE,E,20180330,1935,CNYTN/CSP,TD,E
HDMU4904688,20180330,1935,CNYTN/CSP,TD,E,20180815,0,CNYTN/CSP,TE,E
,,,,,,,,,,
HDMU4904693,20180123,555,VNQOE/COT,TE,E,20180208,2049,VNSGN/STR,OE,E
HDMU4904693,20180208,2049,VNSGN/STR,OE,E,20180209,2023,VNSGN/STR,TE,E
HDMU4904693,20180209,2023,VNSGN/STR,TE,E,20180309,140,VNSGN/STR,SF,E
HDMU4904693,20180309,140,VNSGN/STR,SF,E,20180310,516,VNSGN/CD3,TX,F
HDMU4904693,20180310,516,VNSGN/CD3,TX,F,20180312,828,VNQOE/COT,OX,F
HDMU4904693,20180312,828,VNQOE/COT,OX,F,20180313,305,VNQOE/COT,LF,F
HDMU4904693,20180313,305,VNQOE/COT,LF,F,20180313,1905,VNQOE/COT,VF,F
HDMU4904693,20180313,1905,VNQOE/COT,VF,F,20180410,133,USNYC/PNT,DF,F
HDMU4904693,20180410,133,USNYC/PNT,DF,F,20180411,1005,USNYC/PNT,CF,F
HDMU4904693,20180411,1005,USNYC/PNT,CF,F,20180412,842,USNYC/PNT,TE,E
HDMU4904693,20180412,842,USNYC/PNT,TE,E,20180419,1934,USNYC/PNT,VE,E
HDMU4904693,20180419,1934,USNYC/PNT,VE,E,20180516,658,VNQOE/COT,TE,E
HDMU4904693,20180516,658,VNQOE/COT,TE,E,20180723,721,VNSGN/CD3,OE,E
HDMU4904693,20180723,721,VNSGN/CD3,OE,E,20180724,11,VNSGN/CD3,TE,E
HDMU4904693,20180724,11,VNSGN/CD3,TE,E,20180806,2235,VNSGN/CD3,SF,E
HDMU4904693,20180806,2235,VNSGN/CD3,SF,E,20180807,2253,VNSGN/CD3,TX,F
HDMU4904693,20180807,2253,VNSGN/CD3,TX,F,20180808,2254,VNQOE/CIT,OX,F
HDMU4904693,20180808,2254,VNQOE/CIT,OX,F,20180809,1904,VNQOE/CIT,LF,F
HDMU4904693,20180809,1904,VNQOE/CIT,LF,F,20180809,2216,VNQOE/CIT,VF,F
HDMU4904693,20180809,2216,VNQOE/CIT,VF,F,20180828,1451,USLGB/TTI,DF,F
HDMU4904693,20180828,1451,USLGB/TTI,DF,F,20180829,1022,USLGB/BNS,OI,F
HDMU4904693,20180829,1022,USLGB/BNS,OI,F,20180829,1220,USLGB/BNS,TI,F
HDMU4904693,20180829,1220,USLGB/BNS,TI,F,20180830,1240,USHOU/BNS,OI,F
HDMU4904693,20180830,1240,USHOU/BNS,OI,F,20180903,1733,USHOU/BNS,TI,F
HDMU4904693,20180903,1733,USHOU/BNS,TI,F,20180904,2103,USHOU/BNS,TI,F
