Equipment No,Move Date,Time,LCN/Depot,prev_status,F.E,Move Date,Time,LCN/Depot,next_status,F.E
HDMU3600037,20180805,154,USLGB/TTI,VE,E,20180822,730,CNTXG/EAT,TE,E
HDMU3600037,20180822,730,CNTXG/EAT,TE,E,20180827,1733,CNTXG/KYU,OE,E
HDMU3600037,20180827,1733,CNTXG/KYU,OE,E,20180827,1833,CNTXG/KYU,TE,E
HDMU3600037,20180827,1833,CNTXG/KYU,TE,E,20181101,1706,CNTXG/KYU,SF,E
HDMU3600037,20181101,1706,CNTXG/KYU,SF,E,20181104,956,CNTXG/EAT,LF,F
HDMU3600037,20181104,956,CNTXG/EAT,LF,F,20181107,735,CNTXG/EAT,VF,F
HDMU3600037,20181107,735,CNTXG/EAT,VF,F,20181204,2123,USLAX/APM,DF,F
HDMU3600037,20181204,2123,USLAX/APM,DF,F,20181207,1148,USLAX/APM,CF,F
HDMU3600037,20181207,1148,USLAX/APM,CF,F,20181210,1029,USLAX/APM,TE,E
HDMU3600037,20181210,1029,USLAX/APM,TE,E,20181214,1413,USLAX/APM,VE,E
,,,,,,,,,,
HDMU3600042,20180331,0,CNSHA/UNK,OH,E,20180331,337,CNSHA/KYU,TE,E
HDMU3600042,20180331,337,CNSHA/KYU,TE,E,20180416,100,CNSHA/KYU,SF,E
HDMU3600042,20180416,100,CNSHA/KYU,SF,E,20180420,913,CNSHA/WG1,LF,F
HDMU3600042,20180420,913,CNSHA/WG1,LF,F,20180421,20,CNSHA/WG1,VF,F
HDMU3600042,20180421,20,CNSHA/WG1,VF,F,20180502,1156,MYPKG/KMT,DF,F
HDMU3600042,20180502,1156,MYPKG/KMT,DF,F,20180507,1800,MYPKG/KMT,VF,F
HDMU3600042,20180507,1800,MYPKG/KMT,VF,F,20180509,1018,SGSIN/PSA,DF,F
HDMU3600042,20180509,1018,SGSIN/PSA,DF,F,20180509,1021,SGSIN/PSA,CF,F
HDMU3600042,20180509,1021,SGSIN/PSA,CF,F,20180510,1151,SGSIN/AC5,TE,E
HDMU3600042,20180510,1151,SGSIN/AC5,TE,E,20180514,903,SGSIN/PSA,OE,E
HDMU3600042,20180514,903,SGSIN/PSA,OE,E,20180514,1141,SGSIN/PSA,TE,E
HDMU3600042,20180514,1141,SGSIN/PSA,TE,E,20180516,1844,SGSIN/PSA,VE,E
HDMU3600042,20180516,1844,SGSIN/PSA,VE,E,20180521,252,HKHKG/HIT,TE,E
HDMU3600042,20180521,252,HKHKG/HIT,TE,E,20180525,2349,HKHKG/HIT,VE,E
HDMU3600042,20180525,2349,HKHKG/HIT,VE,E,20180526,1217,CNYTN/YTN,TE,E
HDMU3600042,20180526,1217,CNYTN/YTN,TE,E,20180530,1739,CNYTN/YTN,SF,E
HDMU3600042,20180530,1739,CNYTN/YTN,SF,E,20180531,204,CNYTN/YTN,LF,F
HDMU3600042,20180531,204,CNYTN/YTN,LF,F,20180603,1836,CNYTN/YTN,VF,F
HDMU3600042,20180603,1836,CNYTN/YTN,VF,F,20180627,12,MXZLO/SSA,DF,F
HDMU3600042,20180627,12,MXZLO/SSA,DF,F,20180704,444,MXZLO/SSA,CF,F
HDMU3600042,20180704,444,MXZLO/SSA,CF,F,20180710,1354,MXZLO/SSA,TE,E
HDMU3600042,20180710,1354,MXZLO/SSA,TE,E,20180721,718,MXZLO/SSA,VE,E
HDMU3600042,20180721,718,MXZLO/SSA,VE,E,20180809,242,KRPUS/PNC,TE,E
