Equipment No,Move Date,Time,LCN/Depot,prev_status,F.E,Move Date,Time,LCN/Depot,next_status,F.E
AVSU0017752,20181125,1522,KRPUS/HNC,DF,F,20181125,1639,KRPUS/HNC,CF,F
AVSU0017752,20181125,1639,KRPUS/HNC,CF,F,20181125,1649,KRPUS/UNK,FH,E
,,,,,,,,,,
AVSU0017773,20180108,1032,USTIW/WUT,CF,F,20180108,1033,USTIW/UNK,FH,E
AVSU0017773,20180108,1033,USTIW/UNK,FH,E,20180502,0,TWKHH/118,OH,E
AVSU0017773,20180502,0,TWKHH/118,OH,E,20180502,800,TWKHH/118,SF,E
AVSU0017773,20180502,800,TWKHH/118,SF,E,20180502,1018,TWKHH/078,LF,F
AVSU0017773,20180502,1018,TWKHH/078,LF,F,20180507,2158,TWKHH/078,VF,F
AVSU0017773,20180507,2158,TWKHH/078,VF,F,20180523,439,USTIW/WUT,DF,F
AVSU0017773,20180523,439,USTIW/WUT,DF,F,20180525,1612,USTIW/WUT,CF,F
AVSU0017773,20180525,1612,USTIW/WUT,CF,F,20180525,1613,USTIW/UNK,FH,E
AVSU0017773,20180525,1613,USTIW/UNK,FH,E,20180723,1030,USTIW/UNK,OH,E
AVSU0017773,20180723,1030,USTIW/UNK,OH,E,20180723,1031,USTIW/UNK,SF,E
AVSU0017773,20180723,1031,USTIW/UNK,SF,E,20180727,749,USTIW/WUT,LF,F
AVSU0017773,20180727,749,USTIW/WUT,LF,F,20180802,43,USTIW/WUT,VF,F
AVSU0017773,20180802,43,USTIW/WUT,VF,F,20180823,2400,TWKHH/KAO,FH,E
AVSU0017773,20180823,2400,TWKHH/KAO,FH,E,20180823,43,TWKHH/118,DF,F
AVSU0017773,20180823,43,TWKHH/118,DF,F,20181012,0,TWKHH/078,OH,E
AVSU0017773,20181012,0,TWKHH/078,OH,E,20181012,800,TWKHH/078,SF,E
AVSU0017773,20181012,800,TWKHH/078,SF,E,20181012,1349,TWKHH/078,LF,F
AVSU0017773,20181012,1349,TWKHH/078,LF,F,20181015,407,TWKHH/078,VF,F
AVSU0017773,20181015,407,TWKHH/078,VF,F,20181030,2334,USTIW/WUT,DF,F
AVSU0017773,20181030,2334,USTIW/WUT,DF,F,20181101,1057,USTIW/WUT,CF,F
AVSU0017773,20181101,1057,USTIW/WUT,CF,F,20181101,1058,USTIW/UNK,FH,E
,,,,,,,,,,
AVSU0017813,20180117,0,KRPUS/UNK,OH,E,20180117,100,KRPUS/UNK,SF,E
AVSU0017813,20180117,100,KRPUS/UNK,SF,E,20180203,2320,KRPUS/HNC,LF,F
AVSU0017813,20180203,2320,KRPUS/HNC,LF,F,20180204,40,KRPUS/HNC,VF,F
AVSU0017813,20180204,40,KRPUS/HNC,VF,F,20180215,2112,USTIW/WUT,DF,F
AVSU0017813,20180215,2112,USTIW/WUT,DF,F,20180220,1123,USTIW/WUT,CF,F
AVSU0017813,20180220,1123,USTIW/WUT,CF,F,20180220,1124,USTIW/UNK,FH,E
AVSU0017813,20180220,1124,USTIW/UNK,FH,E,20180406,1506,USTIW/UNK,OH,E
AVSU0017813,20180406,1506,USTIW/UNK,OH,E,20180406,1507,USTIW/UNK,SF,E
AVSU0017813,20180406,1507,USTIW/UNK,SF,E,20180423,1120,USTIW/WUT,LF,F
AVSU0017813,20180423,1120,USTIW/WUT,LF,F,20180426,933,USTIW/WUT,VF,F
AVSU0017813,20180426,933,USTIW/WUT,VF,F,20180516,100,CNSHA/WG2,DF,F
AVSU0017813,20180516,100,CNSHA/WG2,DF,F,20180517,2400,CNSHA/UND,FH,E
AVSU0017813,20180517,2400,CNSHA/UND,FH,E,20180815,0,CNSHA/UNK,OH,E
AVSU0017813,20180815,0,CNSHA/UNK,OH,E,20180815,1,CNSHA/WG2,SF,F
AVSU0017813,20180815,1,CNSHA/WG2,SF,F,20180829,1500,CNSHA/WG2,LF,F
AVSU0017813,20180829,1500,CNSHA/WG2,LF,F,20180830,1300,CNSHA/WG2,VF,F
AVSU0017813,20180830,1300,CNSHA/WG2,VF,F,20180911,2120,USTIW/WUT,DF,F
AVSU0017813,20180911,2120,USTIW/WUT,DF,F,20180917,931,USTIW/WUT,CF,F
AVSU0017813,20180917,931,USTIW/WUT,CF,F,20180917,932,USTIW/UNK,FH,E
AVSU0017813,20180917,932,USTIW/UNK,FH,E,20181115,1506,USTIW/UNK,OH,E
AVSU0017813,20181115,1506,USTIW/UNK,OH,E,20181115,1507,USTIW/UNK,SF,E
AVSU0017813,20181115,1507,USTIW/UNK,SF,E,20181123,1027,USTIW/WUT,LF,F
AVSU0017813,20181123,1027,USTIW/WUT,LF,F,20181202,904,USTIW/WUT,VF,F
AVSU0017813,20181202,904,USTIW/WUT,VF,F,20181214,1224,KRPUS/HNC,DF,F
AVSU0017813,20181214,1224,KRPUS/HNC,DF,F,20181214,1432,KRPUS/HNC,CF,F
